Point,Trees,Shrubs,Peren_FG,bare_groun,Annual_FG,ppt,vpdmin,vpdmax,tmin,tmean,tmax,tdmean,slope,dem,aspect,Runoff,Frosting_R,Flooding_F,BD_depth,AWS_50cm,AWS_25cm,AWS_150cm,AWS_100cm,Min_WTD
4498,4,2,73,1,14,947.612,12.3148,154.809,67.2928,138.827,210.368,60.6773,5.1354,379.049,109.395,3,1,1,0,5.86,2.88,17.22,11.32,0
4499,43,5,43,4,11,800.771,8.4874,177.803,39.2823,125.498,211.721,44.3188,9.688,457.162,46.113,2,1,1,0,6.5621,4,14.6421,11.1421,0
4500,0,7,65,15,18,879.8,9.2511,141.746,46.1148,120.556,195.002,49.7914,2.1232,437.476,235.972,4,2,1,0,6.17,3.59,13.82,11.12,0
4501,1,4,70,12,13,797.832,10.7274,144.892,48.4595,121.845,195.238,48.3255,3.4753,400.9,192.453,4,2,1,0,6.17,3.59,13.82,11.12,0
4502,6,3,55,13,24,806.162,12.9422,160.417,60.1863,136.454,212.73,53.2126,0.0911,478.739,211.483,2,2,1,0,7.17,3.5,13.59,11.09,0
4503,4,2,65,14,21,826.758,11.1265,142.74,45.5691,122.311,199.059,46.2039,2.1151,541.308,142.851,2,2,1,0,5.8305,2.5242,15.3199,11.0156,0
4504,7,5,51,9,27,783.221,9.4875,161.855,40.6932,123.958,207.231,44.4363,0.7275,576.423,342.349,4,2,1,0,4.5848,2.2296,19.0038,10.7344,0
4505,1,0,76,0,10,869.617,8.9566,176.726,40.5757,125.784,211.001,44.3732,3.9086,447.199,214.765,1,2,1,77,6,3.13,12.16,10.71,0
4506,3,1,65,2,16,721.054,8.9481,176.283,44.6213,128.77,212.93,48.3527,3.8014,424.702,109.432,1,2,1,77,6,3.13,12.16,10.71,0
4507,19,9,54,9,19,719.408,10.1307,154.459,41.2157,122.432,203.657,43.6412,1.4302,592.287,345.041,2,2,1,0,5.3968,2.6654,16.2298,10.7066,0
4508,18,9,41,8,17,879.442,7.3117,131.307,44.2028,119.404,194.61,54.0711,2.5489,458.475,199.179,3,3,4,0,9.2488,5.4875,12.0499,10.6448,0
4509,0,4,61,10,21,789.754,12.649,149.757,49.6766,122.68,195.692,45.2555,1.6459,408.51,308.745,2,1,1,0,5.96,3.06,15.1,10.6,0
4510,9,4,56,15,25,877.019,9.645,141.506,46.9143,120.786,194.661,49.703,2.2524,430.047,285.494,2,1,1,0,5.96,3.06,15.1,10.6,0
4511,7,7,57,12,22,863.217,9.0438,140.111,44.7557,119.591,194.432,49.21,1.1958,469.67,254.921,2,1,1,0,5.96,3.06,15.1,10.6,0
4512,13,3,58,8,17,828.236,10.9032,146.191,49.5079,123.113,196.726,48.5977,2.5441,437.802,140.076,2,1,1,0,5.96,3.06,15.1,10.6,0
4513,1,4,61,18,24,811.048,11.2137,159.478,58.5737,135.329,212.091,55.1014,0.7994,485.867,144.233,1,2,1,0,6.5,3.25,12.1,10.6,0
4514,10,9,54,22,12,930.386,6.9886,141.483,43.5831,121.064,198.551,53.9466,2.9391,456.546,225.138,3,1,1,0,5.4128,2.6505,15.375,10.3913,0
4515,0,1,66,16,6,842.589,11.0318,145.06,46.0103,123.13,200.257,46.6632,0.5752,524.433,341.872,2,2,1,0,5.4,2.66,15.3,10.35,0
4516,15,3,55,8,12,736.693,11.0071,145.763,43.9705,121.959,199.958,44.5639,1.0058,573.199,336.946,2,2,1,0,5.4,2.66,15.3,10.35,0
4517,13,12,50,8,21,996.666,9.9277,145.827,48.9934,124.83,200.675,50.4727,3.647,481.363,330.06,2,2,1,0,5.4,2.66,15.3,10.35,0
4518,15,7,56,15,17,765.137,9.9578,154.307,41.6229,122.534,203.452,44.2033,2.1334,579.163,325.522,2,2,1,0,5.4,2.66,15.3,10.35,0
4519,15,5,51,8,17,753.022,11.618,142.771,45.8208,121.902,197.993,44.0674,1.8622,573.611,314.477,2,2,1,0,5.4,2.66,15.3,10.35,0
4520,14,6,45,9,18,783.812,11.7422,138.04,46.4205,121.01,195.606,44.9458,0.8861,576.247,299.796,2,2,1,0,5.4,2.66,15.3,10.35,0
4521,19,5,53,9,17,821.74,12.1128,146.112,46.936,123.384,199.834,44.4797,1.4149,542.299,283.206,2,2,1,0,5.4,2.66,15.3,10.35,0
4522,3,0,77,1,9,879.585,11.9388,144.581,52.4303,126.862,201.304,49.8008,0.5181,524.545,279.343,2,2,1,0,5.4,2.66,15.3,10.35,0
4523,5,3,60,14,21,790.171,10.9864,146.293,46.9521,123.407,199.87,47.3618,2.4063,529.807,276.965,2,2,1,0,5.4,2.66,15.3,10.35,0
4524,5,4,56,13,20,821.202,10.7254,142.473,44.8424,121.906,198.977,46.518,0.6345,535.137,275.557,2,2,1,0,5.4,2.66,15.3,10.35,0
4525,1,1,73,3,12,763.816,8.5923,170.52,38.0202,124.675,211.341,43.8268,1.9649,572.753,275.334,2,2,1,0,5.4,2.66,15.3,10.35,0
4526,7,2,71,3,9,803.108,11.4933,138.403,45.8338,120.926,196.024,45.5257,2.0971,518.065,260.983,2,2,1,0,5.4,2.66,15.3,10.35,0
4527,10,7,52,8,20,809.16,11.591,139.901,46.1584,121.527,196.901,45.4491,0.9257,543.316,256.331,2,2,1,0,5.4,2.66,15.3,10.35,0
4528,9,5,56,14,15,681.842,11.4681,156.039,40.9336,122.989,205.055,42.2109,2.2583,626.01,238.566,2,2,1,0,5.4,2.66,15.3,10.35,0
4529,5,5,60,9,25,729.3,9.7059,162.581,44.965,126.331,207.705,47.4258,0.7285,534.378,234.278,2,2,1,0,5.4,2.66,15.3,10.35,0
4530,0,1,78,0,11,685.417,11.6546,152.312,43.3103,123.458,203.613,44.2939,1.6247,583.906,232.307,2,2,1,0,5.4,2.66,15.3,10.35,0
4531,4,3,57,17,8,802.753,12.085,147.197,48.8933,124.27,199.654,46.541,2.152,497.014,210.571,2,2,1,0,5.4,2.66,15.3,10.35,0
4532,4,1,68,4,10,791.883,12.2309,147.555,48.4844,124.527,200.576,45.5744,1.6121,521.669,206.353,2,2,1,0,5.4,2.66,15.3,10.35,0
4533,6,7,54,23,21,722.033,11.8329,151.086,44.007,123.129,202.259,42.1082,1.846,627.774,202.054,2,2,1,0,5.4,2.66,15.3,10.35,0
4534,1,4,70,11,23,780.086,12.044,147.145,49.0441,124.406,199.774,46.6296,1.9519,501.703,198.842,2,2,1,0,5.4,2.66,15.3,10.35,0
4535,1,2,66,18,21,853.962,11.3055,143.663,49.3456,124.41,199.479,48.8386,0.4704,490.481,193.606,2,2,1,0,5.4,2.66,15.3,10.35,0
4536,1,3,63,17,20,699.707,11.4632,152.248,43.1389,123.547,203.962,45.4804,4.2773,575.912,193.167,2,2,1,0,5.4,2.66,15.3,10.35,0
4537,6,6,58,18,15,709.813,9.9356,156.083,40.4302,122.471,204.518,43.5025,1.8173,600.774,187.839,2,2,1,0,5.4,2.66,15.3,10.35,0
4538,1,2,75,4,10,699.877,11.942,150.08,44.1217,122.835,201.557,42.5101,0.2851,603.724,174.999,2,2,1,0,5.4,2.66,15.3,10.35,0
4539,4,1,71,2,10,797.188,10.6171,144.933,48.3952,124.28,200.172,49.3828,2.3119,539.808,169.477,2,2,1,0,5.4,2.66,15.3,10.35,0
4540,19,4,51,12,22,821.439,10.2935,151.725,45.8407,124.347,202.859,48.0157,1.9432,528.869,165.508,2,2,1,0,5.4,2.66,15.3,10.35,0
4541,22,11,56,13,20,741.636,10.3551,149.299,42.9954,122.093,201.2,45.0679,2.8203,584.713,147.629,2,2,1,0,5.4,2.66,15.3,10.35,0
4542,1,1,76,0,11,774.384,12.0606,139.665,46.5102,121.299,196.092,43.8135,1.7296,570.928,141.538,2,2,1,0,5.4,2.66,15.3,10.35,0
4543,40,4,40,0,9,804.901,12.0846,146.69,46.8857,123.46,200.037,44.5277,1.2015,547.843,138.424,2,2,1,0,5.4,2.66,15.3,10.35,0
4544,10,5,53,7,15,793.523,11.9015,138.824,46.9997,121.566,196.137,45.0592,3.4053,574.746,138.002,2,2,1,0,5.4,2.66,15.3,10.35,0
4545,1,6,67,18,10,768.697,9.9724,156.271,45.1696,125.13,205.097,47.8763,1.1279,545.205,114.21,2,2,1,0,5.4,2.66,15.3,10.35,0
4546,2,1,82,0,16,1000.56,9.9024,145.932,48.801,124.777,200.759,50.3292,1.1705,485.042,110.696,2,2,1,0,5.4,2.66,15.3,10.35,0
4547,0,1,78,1,6,788.746,11.2042,137.027,44.6982,119.913,195.138,45.1737,0.5924,523.53,100.605,2,2,1,0,5.4,2.66,15.3,10.35,0
4548,9,5,53,23,25,772.825,8.5914,171.205,37.5572,124.482,211.416,43.3718,2.5713,587.643,94.9791,2,2,1,0,5.4,2.66,15.3,10.35,0
4549,4,2,59,14,21,742.508,11.8106,151.644,44.1569,123.076,202.002,41.8827,0.7014,649.86,91.8068,2,2,1,0,5.4,2.66,15.3,10.35,0
4550,15,9,56,11,20,715.48,9.3109,164.642,45.5347,127.499,209.47,48.9088,0.7445,535.639,71.5463,2,2,1,0,5.4,2.66,15.3,10.35,0
4551,8,6,54,22,22,793.959,12.5918,144.492,47.2879,122.862,198.443,42.6748,0.8539,597.681,66.6634,2,2,1,0,5.4,2.66,15.3,10.35,0
4552,9,4,55,15,27,1030.91,8.4578,143.39,46.767,122.936,199.109,51.6207,0.849,454.232,60.8105,2,2,1,0,5.4,2.66,15.3,10.35,0
4553,4,1,68,2,9,696.71,9.4703,162.622,45.3633,126.636,207.915,48.5522,1.3323,526.12,60.3706,2,2,1,0,5.4,2.66,15.3,10.35,0
4554,0,2,69,12,19,788.412,10.4406,150.158,46.2393,124.02,201.807,48.0404,1.6051,506.922,59.4012,2,2,1,0,5.4,2.66,15.3,10.35,0
4555,7,4,56,17,19,753.507,11.4675,154.146,42.763,122.843,202.93,41.6227,2.3012,604.604,54.2218,2,2,1,0,5.4,2.66,15.3,10.35,0
4556,9,3,57,14,20,818.193,11.3068,144.583,47.0943,123.456,199.825,46.9073,1.1398,541.433,49.1451,2,2,1,0,5.4,2.66,15.3,10.35,0
4557,0,4,67,18,23,775.437,12.3817,140.692,47.3665,121.93,196.499,43.7055,2.2766,590.38,45.1873,2,2,1,0,5.4,2.66,15.3,10.35,0
4558,9,6,53,14,19,760.172,11.7057,147.741,44.7441,122.422,200.109,42.7052,1.434,603.525,20.6946,2,2,1,0,5.4,2.66,15.3,10.35,0
4559,0,0,78,1,8,815.105,13.2815,149.545,53.0445,127.131,201.224,47.4622,1.3942,470.994,263.512,2,2,1,0,5.3904,2.6555,15.2688,10.3299,0
4560,3,4,51,21,27,754.454,9.7332,166.468,46.4891,127.979,209.477,48.625,2.4246,515.879,199.507,3,2,1,0,4.8719,2.1882,13.3701,10.3082,0
4561,9,4,64,5,16,1073.49,9.8163,140.205,54.9263,127.331,199.743,56.25,1.0383,422.093,216.26,1,1,1,0,5.28,2.7,15.28,10.28,0
4562,20,5,45,13,24,1104.21,10.0527,142.029,55.9357,128.348,200.768,56.5477,0.1995,405.538,183.442,1,1,1,0,5.28,2.7,15.28,10.28,0
4563,0,4,74,13,25,1070.75,10.1248,144.589,57.0342,129.669,202.309,57.134,1.8451,409.949,317.835,1,1,1,0,5.23,2.69,15.23,10.23,0
4564,1,5,72,17,22,1054.89,9.7956,139.287,54.5907,126.854,199.124,56.0593,2.0057,428.809,246.28,1,1,1,0,5.23,2.69,15.23,10.23,0
4565,17,4,50,9,24,1058.96,10.1472,145.023,57.2704,129.9,202.535,57.2551,3.9338,411.762,99.3619,1,1,1,0,5.23,2.69,15.23,10.23,0
4566,17,4,53,5,16,1109.63,9.0506,143.8,49.0961,124.128,199.165,52.6306,3.658,426.668,36.6526,1,1,1,0,5.23,2.69,15.23,10.23,0
4567,14,3,53,12,21,913.347,13.1607,156.357,59.2117,133.729,208.255,52.0601,0.1244,450.678,251.119,-1,1,3,0,6.38,3.92,13.69,10.23,0
4568,7,3,59,3,11,1076.27,8.7653,144.766,47.8758,123.903,199.937,51.9653,2.0605,475.423,295.857,2,1,1,0,5.19,2.69,15.19,10.19,0
4569,7,5,58,1,9,1058.62,10.0762,144.449,57.0005,129.604,202.211,57.1965,2.9335,407.65,216.518,2,1,1,0,5.19,2.69,15.19,10.19,0
4570,5,3,67,3,28,842.931,12.3762,149.921,49.3471,122.792,196.242,45.4177,6.4725,378.25,214.256,2,1,1,0,5.71,3.45,14.56,10.14,0
4571,6,4,57,18,19,810.293,9.3618,141.885,45.4826,120.463,195.451,48.9895,7.7963,465.746,210.987,2,1,1,0,5.71,3.45,14.56,10.14,0
4572,0,2,68,16,10,870.195,9.766,142.429,47.4613,121.29,195.125,49.9006,4.0321,415.371,55.6774,2,1,1,0,5.71,3.45,14.56,10.14,0
4573,22,4,55,7,18,870.216,12.3875,146.658,52.447,126.912,201.386,48.8051,1.3529,522.993,344.952,2,1,1,0,5.27,2.6,14.88,10.08,0
4574,1,0,77,1,10,744.195,8.4431,174.832,41.4359,126.582,211.737,46.3065,0.7156,451.457,334.085,2,1,1,0,5.27,2.6,14.88,10.08,0
4575,9,3,58,11,21,813.625,10.057,155.081,45.5296,125.007,204.491,48.0718,1.0394,513.088,330.169,2,1,1,0,5.27,2.6,14.88,10.08,0
4576,1,2,77,1,10,1018.69,8.4436,143.277,46.558,122.763,198.973,51.4555,1.0238,446.019,324.84,2,1,1,0,5.27,2.6,14.88,10.08,0
4577,14,10,54,8,23,716.001,10.7048,150.185,44.2556,123.199,202.152,45.5984,0.9626,562.124,319.142,2,1,1,0,5.27,2.6,14.88,10.08,0
4578,14,6,50,9,20,740.01,10.4002,149.268,42.9177,122.059,201.208,44.9216,1.8897,590.327,316.18,2,1,1,0,5.27,2.6,14.88,10.08,0
4579,0,1,81,2,8,807.152,13.0565,142.047,49.4027,123.236,197.078,43.2767,0.231,585.396,300.719,2,1,1,0,5.27,2.6,14.88,10.08,0
4580,16,6,58,12,16,717.483,8.7681,164.853,37.3183,123.167,209.022,43.1107,0.3648,594.738,290.979,2,1,1,0,5.27,2.6,14.88,10.08,0
4581,50,7,36,1,13,764.387,11.9512,141.828,46.5169,121.946,197.384,43.8992,1.1534,563.719,284.512,2,1,1,0,5.27,2.6,14.88,10.08,0
4582,2,5,67,9,15,678.369,11.5077,155.737,41.2969,123.053,204.816,42.224,0.66,630.496,272.62,2,1,1,0,5.27,2.6,14.88,10.08,0
4583,17,2,71,5,10,804.015,11.7369,145.246,48.8285,124.222,199.62,47.2741,2.3217,505.132,219.049,2,1,1,0,5.27,2.6,14.88,10.08,0
4584,11,4,55,11,21,762.8,12.7643,148.642,48.5503,124.424,200.303,44.5167,1.2448,532.51,211.419,2,1,1,0,5.27,2.6,14.88,10.08,0
4585,19,6,55,12,19,737.673,10.5781,148.585,43.5347,122.215,200.906,45.0905,1.4229,583.146,177.865,2,1,1,0,5.27,2.6,14.88,10.08,0
4586,1,3,60,13,25,722.563,9.6025,158.197,39.9381,122.709,205.489,43.3966,0.6581,601.319,170.876,2,1,1,0,5.27,2.6,14.88,10.08,0
4587,12,4,49,11,19,674.388,11.5194,153.809,42.4646,123.457,204.458,43.8809,0.3166,600.068,166.771,2,1,1,0,5.27,2.6,14.88,10.08,0
4588,2,3,67,10,8,693.325,11.4155,157.45,40.6652,123.006,205.354,41.3916,0.4044,654.554,158.148,2,1,1,0,5.27,2.6,14.88,10.08,0
4589,21,7,48,11,20,775.724,11.8766,147.959,44.9306,122.49,200.057,42.3538,0.9389,616.788,157.562,2,1,1,0,5.27,2.6,14.88,10.08,0
4590,12,3,51,8,12,734.539,10.1951,153.526,43.8919,123.551,203.218,45.707,0.4036,579.071,122.814,2,1,1,0,5.27,2.6,14.88,10.08,0
4591,1,0,81,4,9,794.416,12.5837,148.821,52.8593,127.005,201.156,48.5941,0.7686,464.484,120.613,2,1,1,0,5.27,2.6,14.88,10.08,0
4592,57,5,30,6,8,826.306,9.1775,167.602,41.5847,124.861,208.145,44.5666,0.9663,525.63,102.191,2,1,1,0,5.27,2.6,14.88,10.08,0
4593,24,8,55,16,21,782.702,9.4132,163.101,40.4291,124.136,207.85,44.3519,1.1888,570.597,97.6919,2,1,1,0,5.27,2.6,14.88,10.08,0
4594,25,4,49,11,9,840.026,10.4709,150.695,45.8267,124.307,202.79,47.7657,0.2788,528.524,91.2985,2,1,1,0,5.27,2.6,14.88,10.08,0
4595,0,4,68,18,10,761.588,8.2687,176.564,40.6032,126.385,212.174,46.1536,0.3696,459.83,90.1115,2,1,1,0,5.27,2.6,14.88,10.08,0
4596,14,5,55,7,20,718.422,10.4644,152.455,44.0962,123.584,203.082,45.6975,0.7064,576.98,84.3209,2,1,1,0,5.27,2.6,14.88,10.08,0
4597,0,0,80,1,9,778.561,9.8185,155.864,41.7749,122.986,204.204,44.6563,0.8755,560.693,74.1744,2,1,1,0,5.27,2.6,14.88,10.08,0
4598,17,3,54,8,9,759.55,12.3975,148.292,49.6146,124.89,200.171,46.3666,0.4551,496.573,71.9332,2,1,1,0,5.27,2.6,14.88,10.08,0
4599,7,5,52,17,23,787.829,12.5376,143.04,47.6994,122.742,197.794,43.2319,1.0917,585.563,67.6281,2,1,1,0,5.27,2.6,14.88,10.08,0
4600,11,7,53,13,22,766.564,9.691,157.374,41.0032,123.027,205.058,44.1884,0.6913,568.791,56.9735,2,1,1,0,5.27,2.6,14.88,10.08,0
4601,3,2,68,5,9,742.581,9.1268,161.832,39.3516,123.339,207.335,43.8399,0.934,586.844,53.383,2,1,1,0,5.27,2.6,14.88,10.08,0
4602,19,6,54,10,21,758.303,10.1337,149.904,42.7948,122.102,201.418,45.0001,0.4519,577.874,49.0735,2,1,1,0,5.27,2.6,14.88,10.08,0
4603,0,5,59,24,25,737.092,8.6222,165.089,38.2622,123.7,209.146,44.0027,0.2397,588.804,43.6975,2,1,1,0,5.27,2.6,14.88,10.08,0
4604,13,7,60,17,19,736.369,10.9496,147.156,43.4643,121.931,200.407,44.1943,0.2162,569.466,27.1542,2,1,1,0,5.27,2.6,14.88,10.08,0
4605,10,8,58,18,22,734.143,10.7836,148.936,42.9685,122.043,201.124,44.0653,0.6562,584.469,14.2817,2,1,1,0,5.27,2.6,14.88,10.08,0
4606,14,3,60,2,20,811.739,9.6188,154.862,62.6321,138.224,213.824,62.016,5.4366,450.331,24.0749,4,1,1,0,8.06,5.25,12.06,10.06,0
4607,15,4,44,7,20,768.539,12.5235,161.048,59.5594,136.306,213.059,53.5471,1.0209,487.672,150.244,1,1,1,0,5.6143,2.8803,14.0445,9.9801,0
4608,3,2,72,2,7,863.613,11.4922,146.401,49.8941,122.863,195.838,47.4256,2.7853,424.296,335.099,3,2,1,36,5.95,3.19,10.71,9.94,0
4609,20,5,70,1,19,727.087,9.9359,171.016,46.5947,128.478,210.369,48.2066,7.676,428.08,318.852,3,2,1,36,5.95,3.19,10.71,9.94,0
4610,24,6,57,3,8,789.639,10.772,153.362,47.3862,123.917,200.451,46.9024,5.2218,407.225,267.976,3,2,1,36,5.95,3.19,10.71,9.94,0
4611,40,7,39,3,12,680.45,9.1719,180.755,45.0581,130.144,215.237,48.2302,6.6405,390.067,261.99,3,2,1,36,5.95,3.19,10.71,9.94,0
4612,23,4,59,1,9,754.826,10.6541,163.287,47.1139,126.731,206.356,46.7746,3.359,425.35,244.997,3,2,1,36,5.95,3.19,10.71,9.94,0
4613,11,2,71,1,11,706.9,9.9185,177.165,46.9226,130.179,213.447,48.5511,6.514,394.684,164.936,3,2,1,36,5.95,3.19,10.71,9.94,0
4614,23,7,50,3,8,768.645,8.8534,171.587,41.9083,125.931,209.961,45.8316,5.4699,488.468,123.491,3,2,1,36,5.95,3.19,10.71,9.94,0
4615,5,0,74,1,11,767.944,9.4215,170.214,44.5965,127.378,210.166,47.3472,4.3456,461.833,113.608,3,2,1,36,5.95,3.19,10.71,9.94,0
4616,2,4,72,7,13,796.266,8.475,180.168,41.9366,128.235,214.543,46.5697,6.3265,468.586,113.522,3,2,1,36,5.95,3.19,10.71,9.94,0
4617,3,1,79,1,15,847.606,8.6689,176.931,41.0366,126.292,211.555,45.2845,2.8702,433.722,81.2789,3,2,1,36,5.95,3.19,10.71,9.94,0
4618,24,7,56,1,9,724.689,9.923,172.946,46.6218,129.015,211.416,48.2801,6.2561,423.342,39.3471,3,2,1,36,5.95,3.19,10.71,9.94,0
4619,20,3,62,1,19,731.667,9.6417,169.298,45,127.484,209.977,46.7411,7.5901,485.774,12.0126,3,2,1,36,5.95,3.19,10.71,9.94,0
4620,1,0,76,1,27,696.904,11.8803,149.605,44.1075,122.749,201.399,43.2013,2.4871,595.058,265.73,3,1,1,0,5.16,2.51,14.59,9.88,0
4621,2,3,65,12,27,1070.64,10.7104,149.32,59.6834,132.503,205.332,57.9318,1.865,400.598,220.939,3,1,1,0,5.16,2.51,14.59,9.88,0
4622,3,4,68,10,25,790.281,12.2224,147.794,46.8388,123.353,199.872,43.8873,3.854,536.928,34.1485,3,1,1,0,5.16,2.51,14.59,9.88,0
4623,21,5,68,1,22,727.262,9.906,163.253,45.9577,126.377,206.801,47.3924,6.8053,475.338,344.833,3,2,1,32.5155,5.8803,3.1765,10.9462,9.88,0
4624,6,3,70,2,6,706.799,9.8723,176.486,46.7462,130.02,213.303,48.4436,6.066,433.726,310.577,6,1,1,77,5.5,2.75,9.79,9.79,0
4625,2,1,67,4,16,704.953,9.608,172.24,45.6337,128.687,211.748,47.599,7.0323,468.708,305.467,6,1,1,77,5.5,2.75,9.79,9.79,0
4626,1,1,68,2,12,717.157,9.6067,170.448,45.5501,128.236,210.929,47.5087,6.876,493.616,239.847,6,1,1,77,5.5,2.75,9.79,9.79,0
4627,12,3,64,3,19,728.961,9.7832,169.307,45.6905,127.834,209.985,47.3079,2.6525,489.179,234.067,6,1,1,77,5.5,2.75,9.79,9.79,0
4628,1,2,76,4,24,717.784,10.1229,169.551,46.543,128.027,209.519,47.4661,8.9565,435.257,227.94,6,1,1,77,5.5,2.75,9.79,9.79,0
4629,6,2,75,3,11,739.595,9.7746,168.89,45.6925,127.653,209.62,47.2538,5.983,467.321,226.172,6,1,1,77,5.5,2.75,9.79,9.79,0
4630,1,0,76,1,8,836.97,12.0154,146.693,50.171,122.705,195.247,46.6935,8.8889,419.114,191.267,6,1,1,77,5.5,2.75,9.79,9.79,0
4631,12,2,60,3,17,702.702,9.0103,177.101,44.7817,129.105,213.436,48.3519,6.5224,416.574,147.602,6,1,1,77,5.5,2.75,9.79,9.79,0
4632,17,3,68,2,26,770.908,9.3004,170.558,44.591,127.448,210.313,47.5034,1.9975,427.449,8.2443,6,1,1,77,5.5,2.75,9.79,9.79,0
4633,1,5,57,23,24,695.12,11.4042,157.485,40.6209,123.001,205.389,41.4385,1.0292,640.695,292.598,3,1,1,0,5.43,2.75,13.87,9.77,0
4634,0,1,75,3,8,729.184,11.7779,152.986,44.1311,123.587,203.05,42.1346,1.5116,621.685,245.946,3,1,1,0,5.3957,2.7295,13.8254,9.7254,0
4635,5,1,76,1,8,861.125,11.4141,144.746,48.42,123.614,198.814,47.7849,0.355,480.207,217.045,1,2,1,0,5.21,2.59,14.14,9.71,0
4636,1,1,72,6,7,816.044,11.3555,144.667,47.6421,123.651,199.666,47.1625,0.7592,520.526,281.296,2,1,1,0,5.21,2.59,14.14,9.71,0
4637,4,1,71,10,11,816.166,12.1268,143.877,48.4951,123.686,198.88,46.3016,0.5306,508.092,120.161,2,1,1,0,5.21,2.59,14.14,9.71,0
4638,22,3,52,7,23,795.7,12.4423,147.869,48.6833,124.443,200.209,45.3066,0.6431,491.905,73.2992,2,1,1,0,5.21,2.59,14.14,9.71,0
4639,20,12,48,9,19,820.406,12.1224,146.201,47.0929,123.5,199.911,44.5716,0.3743,548.583,52.7345,2,1,1,0,5.21,2.59,14.14,9.71,0
4640,4,3,60,16,20,826.646,12.9587,149.404,50.33,125.452,200.58,45.7386,0.7366,472.796,46.5604,2,1,1,0,5.21,2.59,14.14,9.71,0
4641,0,5,64,22,9,707.701,9.6057,165.255,46.0493,127.668,209.293,48.6604,1.1941,513.865,169.035,1,1,1,0,5,2.5,13.58,9.58,0
4642,5,3,54,13,26,724.959,8.3578,166.137,36.9527,123.391,209.837,43.5346,1.8378,610.413,122.075,1,1,1,0,5,2.5,13.58,9.58,0
4643,4,6,57,14,23,777.242,11.0232,140.447,44.2589,120.995,197.737,45.0697,3.1871,577.52,343.009,2,1,1,0,5,2.5,13.58,9.58,0
4644,3,2,79,1,9,790.001,12.4886,177.896,70.2754,149.377,228.487,62.4555,2.1143,451.19,115.244,4,2,1,0,7.76,4.92,11.15,9.52,0
4645,22,3,56,2,11,871.377,12.2833,177.171,69.9135,149.189,228.471,62.4658,4.2327,462.735,82.9381,4,2,1,0,7.76,4.92,11.15,9.52,0
4646,18,3,63,2,11,698.301,11.6575,151.311,43.9044,123.569,203.241,45.0319,0.6868,558.4,32.485,1,2,4,0,6.3262,4.7446,12.6524,9.4893,0
4647,16,7,50,8,22,776.369,9.2795,166.547,40.3443,124.759,209.181,44.4169,1.2484,558.538,335.707,2,2,1,0,6.5,3.25,10.9,9.4,0
4648,9,2,67,1,15,820.629,12.3317,178.162,69.6795,149.129,228.587,62.1019,2.8748,443.486,170.722,3,1,1,0,7.36,5.25,11.36,9.36,0
4649,6,5,71,3,12,758.783,10.3775,164.432,46.6378,127.118,207.604,46.8815,6.0197,481.228,266.578,2,1,1,0,5.23,3.05,13.15,9.32,0
4650,20,7,51,8,9,726.047,9.2078,173.699,44.8527,128.242,211.641,47.8702,8.4953,443.181,50.6423,2,1,1,0,5.23,3.05,13.15,9.32,0
4651,27,9,64,3,17,737.329,9.8152,163.207,45.719,126.348,206.983,47.3627,4.4997,477.556,30.1178,2,1,1,0,5.23,3.05,13.15,9.32,0
4652,9,1,67,3,20,835.72,9.9549,141.105,48.8864,123.839,198.799,51.4971,2.5689,536.171,306.29,3,3,4,0,9.06,5.5,9.5,9.28,0
4653,19,7,50,3,10,866.473,8.4269,136.711,46.2229,121.768,197.319,52.5549,1.5893,466.309,289.272,3,3,4,0,9.06,5.5,9.5,9.28,0
4654,2,4,68,11,20,926.397,7.6917,139.641,45.8314,121.856,197.888,53.5087,3.3383,454.273,222.137,3,3,4,0,9.06,5.5,9.5,9.28,0
4655,15,3,54,9,22,888.924,7.646,131.454,44.722,119.538,194.359,53.4743,1.4187,468.683,208.945,3,3,4,0,9.06,5.5,9.5,9.28,0
4656,22,6,52,10,19,911.173,8.5785,135.807,46.3558,121.117,195.882,52.3426,1.0284,487.273,192.49,3,3,4,0,9.06,5.5,9.5,9.28,0
4657,10,7,52,13,12,880.109,7.1835,136.15,44.3882,120.57,196.759,53.7223,1.9768,452.726,15.3512,3,3,4,0,9.06,5.5,9.5,9.28,0
4658,10,3,54,14,18,851.152,11.7324,157.258,58.7295,134.552,210.382,54.3455,1.0677,474.307,242.21,1,1,1,0,5.14,2.75,13.14,9.14,0
4659,1,1,71,6,9,852.525,11.6681,157.288,58.7067,134.553,210.407,54.4511,0.5664,472.144,148.964,1,1,1,0,5.14,2.75,13.14,9.14,0
4660,1,1,69,8,10,686.932,12.2745,162.3,58.9409,136.432,213.932,53.5372,0.9996,489.693,341.1,1,1,1,0,5.3,2.75,12.63,9.13,0
4661,0,0,76,1,18,825.824,11.9154,159.861,59.0049,135.562,212.127,54.267,0.1109,477.518,132.109,1,1,1,0,5.3,2.75,12.63,9.13,0
4662,16,5,51,10,21,893.995,11.1608,156.764,58.0171,134.13,210.247,55.0476,0.6961,465.451,274.335,1,2,1,0,5.41,2.75,12.59,9.09,0
4663,7,2,57,18,26,902.923,11.2728,156.716,58.033,134.036,210.044,54.784,0.5217,462.795,123.868,1,2,1,0,5.41,2.75,12.59,9.09,0
