Point,Trees,Shrubs,Peren_FG,bare_groun,Annual_FG,ppt,vpdmin,vpdmax,tmin,tmean,tmax,tdmean,slope,dem,aspect,Runoff,Frosting_R,Flooding_F,BD_depth,AWS_50cm,AWS_25cm,AWS_150cm,AWS_100cm,Min_WTD
3227,8,2,68,0,28,868.2130,10.3520,156.3450,61.8190,137.1370,212.4660,60.0360,5.7062,449.3450,237.4980,4,2,1,0.0000,8.2100,4.3500,23.2300,15.8500,0.0000
3228,6,4,61,7,19,1045.1100,11.2320,156.2680,61.5460,136.3570,211.1780,58.5690,2.9909,457.7770,219.9020,4,2,1,0.0000,8.2100,4.3500,23.2300,15.8500,0.0000
3229,40,17,37,0,16,869.4060,10.7520,155.6030,62.3970,137.1650,211.9420,59.7790,4.8850,422.4560,125.3070,4,2,1,0.0000,8.2100,4.3500,23.2300,15.8500,0.0000
3230,15,4,55,26,13,712.7270,10.2460,151.7190,41.2980,121.8260,202.3620,44.1710,0.2534,546.3550,163.0580,3,2,1,0.0000,9.6600,5.2500,19.8300,15.8300,0.0000
3231,7,5,66,7,20,1084.0500,11.0860,155.6720,76.3990,147.5400,218.6890,70.3430,2.3979,400.5900,319.0510,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3232,41,5,56,7,15,906.8260,12.1030,163.6090,75.3990,149.0580,222.7250,68.7160,2.9772,418.0710,306.0780,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3233,6,11,76,7,13,1014.9400,10.7900,158.5760,67.7830,142.2430,216.7100,64.0630,2.1632,391.9340,219.4390,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3234,10,5,64,9,15,1013.3200,11.2080,157.8770,69.5520,143.1680,216.7900,64.7700,2.9442,395.2110,198.3060,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3235,16,6,56,5,20,988.3360,11.0720,155.1250,68.6230,141.8270,215.0350,64.3150,1.2909,393.0510,160.7810,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3236,18,5,52,12,18,816.7270,12.9230,162.7260,71.2220,145.2920,219.3710,64.5910,1.6010,383.0760,151.6510,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3237,2,4,73,8,13,1088.6900,9.5610,161.2260,67.7220,143.5690,219.4250,65.0650,2.8385,357.3410,99.4589,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3238,3,4,65,7,23,1084.0500,11.0860,155.6720,76.3990,147.5400,218.6890,70.3430,2.3416,411.3380,82.3796,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3239,5,6,59,16,28,1160.7800,11.6460,155.1800,75.0310,146.3120,217.6020,68.6150,2.1333,380.8510,25.0892,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3240,17,8,55,10,16,1084.5900,9.6420,157.3660,71.9400,145.2810,218.6320,68.1580,1.4740,366.2350,5.7045,4,2,1,0.0000,8.0500,4.1400,24.9100,15.8100,0.0000
3241,5,1,65,0,18,922.9950,11.4700,160.9990,68.0840,143.0210,217.9640,63.2210,1.2908,440.9570,269.6370,3,3,1,0.0000,8.0200,4.1400,24.9100,15.7800,0.0000
3242,24,13,38,2,18,835.3560,10.9880,160.1420,66.2130,141.5460,216.8870,62.8770,2.7873,448.8370,146.5320,3,3,1,0.0000,8.0200,4.1400,24.9100,15.7800,0.0000
3243,14,9,60,12,27,863.2820,10.5730,165.3640,75.6680,151.2510,226.8450,71.0010,2.8693,317.8220,171.2630,5,2,1,0.0000,8.0200,4.1400,24.9100,15.7800,0.0000
3244,2,1,69,4,17,889.8790,10.7300,166.2490,75.6730,151.6850,227.7030,70.9970,3.1684,342.3710,108.2890,5,2,1,0.0000,8.0200,4.1400,24.9100,15.7800,0.0000
3245,6,8,58,17,29,838.1120,11.7450,166.1330,79.3490,154.4640,229.5860,73.7140,2.1961,314.2640,19.0127,5,2,1,0.0000,8.0200,4.1400,24.9100,15.7800,0.0000
3246,2,6,70,22,19,794.2830,9.8980,157.3610,45.5630,125.3930,205.2310,48.2840,1.5830,527.8940,357.9530,3,2,1,0.0000,6.4300,3.2200,25.4900,15.7100,0.0000
3247,5,5,62,24,23,754.2270,9.6610,167.1400,47.2660,128.5590,209.8570,49.3110,0.4607,508.8940,355.6150,3,2,1,0.0000,7.9600,3.9800,22.9900,15.6700,0.0000
3248,48,4,61,2,8,796.3470,9.4550,162.1720,41.9240,124.4410,206.9590,45.2780,0.4470,549.1220,197.0620,3,2,1,0.0000,7.9600,3.9800,22.9900,15.6700,0.0000
3249,16,3,58,9,12,727.5410,8.2090,166.6100,37.2670,123.7280,210.1980,44.0840,0.2826,597.6250,46.4188,3,2,1,0.0000,7.9600,3.9800,22.9900,15.6700,0.0000
3250,20,7,54,11,22,718.6470,9.8110,158.4510,44.9710,125.4010,205.8370,47.8910,0.9601,542.6270,193.6740,2,1,1,0.0000,7.9600,3.9800,22.9900,15.6700,0.0000
3251,7,4,67,20,17,744.1920,10.1530,152.0220,44.5450,123.9440,203.3470,47.1140,0.7266,536.8710,89.8183,2,1,1,0.0000,7.9600,3.9800,22.9900,15.6700,0.0000
3252,0,2,70,4,15,725.3980,11.7410,172.3740,71.0170,148.9180,226.8220,65.7870,1.8412,430.8170,144.4900,4,3,1,0.0000,8.1100,4.3000,22.8300,15.6300,0.0000
3253,3,2,66,3,20,758.4160,11.3720,162.3550,70.9850,146.0320,221.0880,65.5920,2.2493,438.3550,135.8100,4,3,1,0.0000,8.1100,4.3000,22.8300,15.6300,0.0000
3254,0,4,70,15,18,1099.6900,9.1590,159.6370,67.8590,143.3580,218.8610,65.6100,0.8399,340.0100,212.3310,4,2,1,0.0000,8.1300,4.2900,24.7000,15.6000,0.0000
3255,1,2,74,3,6,785.8170,9.3330,171.5950,39.9910,125.4040,210.8260,43.3510,1.8730,558.7090,74.5168,4,2,1,119.0000,6.0600,2.7500,19.1700,15.5600,0.0000
3256,11,5,59,20,25,751.6660,9.6720,166.0680,45.5880,127.4270,209.2720,47.8990,0.9550,537.5120,67.5298,4,2,1,119.0000,6.0600,2.7500,19.1700,15.5600,0.0000
3257,1,1,59,4,10,774.4400,9.1650,170.4810,39.6360,125.1970,210.7650,44.0410,0.6170,555.1070,33.0835,4,2,1,119.0000,6.0600,2.7500,19.1700,15.5600,0.0000
3258,33,3,50,6,10,694.3920,9.8770,160.1890,45.0050,125.8970,206.7970,47.3510,1.8614,535.2000,234.7590,4,2,1,0.0000,6.2200,3.1300,25.3600,15.5100,0.0000
3259,20,4,70,4,6,792.4120,10.9630,146.3090,47.0690,123.7240,200.3840,47.3720,0.8470,527.8690,223.2040,4,2,1,0.0000,6.2200,3.1300,25.3600,15.5100,0.0000
3260,18,3,53,9,19,839.0100,10.2040,152.7030,45.5510,124.5970,203.6480,47.9210,1.8260,527.8300,40.1469,4,2,1,0.0000,6.2200,3.1300,25.3600,15.5100,0.0000
3261,13,5,51,12,27,818.7980,10.4470,156.7880,57.5420,133.9680,210.4030,55.7200,0.3269,472.0220,57.9183,1,2,1,0.0000,8.0000,4.0000,23.4100,15.5100,0.0000
3262,5,2,68,4,21,868.1670,11.2160,147.0390,50.1250,123.5370,196.9540,48.2250,2.7090,468.5230,171.7080,3,1,1,0.0000,7.8400,3.9200,22.8200,15.4700,0.0000
3263,13,11,51,13,19,733.0480,9.7620,167.0080,47.1600,128.6610,210.1670,48.9760,0.3138,514.0910,327.3660,1,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3264,4,7,66,16,21,728.7810,11.0940,155.1860,41.8580,122.7390,203.6250,41.8180,0.3636,594.7920,275.5190,1,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3265,1,5,63,21,12,939.6930,6.7030,138.8140,42.1190,119.5750,197.0400,53.2630,0.4710,433.6000,179.3280,1,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3266,11,4,60,10,13,873.8970,7.6380,138.0140,44.2900,120.1660,196.0440,52.4730,0.5266,432.3290,75.2819,1,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3267,6,7,53,26,14,733.1340,7.6020,172.1400,34.0350,123.5120,212.9960,43.2080,1.2524,588.8260,53.4793,1,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3268,0,4,62,21,13,716.5710,9.3720,165.4740,45.6600,127.7950,209.9360,48.8790,1.3133,536.7830,37.2732,1,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3269,13,3,59,12,9,734.2270,9.3670,169.5600,44.9210,127.7430,210.5750,48.0470,0.6671,504.5460,355.3780,3,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3270,23,8,57,9,15,781.8890,8.9170,156.3430,43.2630,123.8220,204.3870,47.1310,0.4348,512.7160,213.7350,3,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3271,14,4,53,6,12,763.2040,9.3710,167.1390,46.1800,128.0250,209.8780,48.8570,1.8008,506.7930,203.2050,3,2,1,0.0000,7.8500,3.9200,22.7600,15.4700,0.0000
3272,18,6,50,11,19,985.7870,11.3160,158.3190,63.8710,138.5090,213.1540,60.5420,0.1290,378.8140,358.5730,1,3,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3273,1,4,75,11,18,1156.8100,11.9640,154.7070,75.7260,146.5290,217.3390,68.7180,1.1544,402.7020,179.4510,1,3,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3274,6,10,54,10,27,1036.7500,11.3540,155.1210,59.7360,134.2340,208.7410,56.7070,0.5880,466.8110,128.1290,1,3,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3275,6,6,67,8,20,985.7870,11.3160,158.3190,63.8710,138.5090,213.1540,60.5420,1.1129,398.9310,118.1060,1,3,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3276,4,6,67,9,21,881.7880,11.9700,164.7880,80.4030,154.9610,229.5260,74.3980,1.2878,321.0170,343.3400,3,2,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3277,1,3,69,5,14,865.6570,10.6180,165.5210,75.5250,151.2920,227.0650,71.1120,0.6783,316.7980,131.8650,3,2,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3278,17,4,51,7,11,881.7880,11.9700,164.7880,80.4030,154.9610,229.5260,74.3980,2.0425,292.7280,117.4750,3,2,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3279,2,8,65,16,27,893.7080,10.4740,166.9970,75.6970,151.4220,227.1570,70.3990,1.0189,298.4230,2.1553,3,2,1,0.0000,7.9700,4.1000,24.5200,15.4500,0.0000
3280,1,2,68,18,7,849.1140,11.4210,142.6890,51.3900,126.0020,200.6190,50.2780,2.4347,514.4150,148.1680,1,2,1,0.0000,7.9300,4.0000,22.4100,15.4300,0.0000
3281,16,4,71,2,29,731.3130,9.8260,169.7680,46.2290,128.1040,209.9880,47.9480,2.2398,502.4430,51.3586,4,3,1,0.0000,6.9200,2.2500,18.3800,15.3800,0.0000
3282,8,11,59,9,16,1126.4600,9.2370,158.6910,68.4390,143.3470,218.2600,65.8550,1.3227,345.4220,351.8730,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3283,2,2,75,7,11,930.5140,11.2850,168.7930,77.0750,152.4650,227.8670,70.5620,3.7175,310.7850,315.8480,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3284,8,8,60,12,28,1051.5600,12.9020,152.5520,77.5430,146.1900,214.8450,68.7450,2.0264,366.1720,259.6620,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3285,2,6,66,13,24,1112.5300,10.0820,155.3630,72.4900,144.6840,216.8830,67.4720,0.8510,370.4440,213.2430,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3286,15,10,48,9,22,1113.5700,10.1030,154.8610,73.5190,145.0250,216.5370,68.2640,0.9845,392.1350,206.9010,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3287,20,9,50,7,26,897.3640,9.9910,165.6330,74.4300,150.1570,225.8910,69.8990,0.5278,321.6970,202.6210,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3288,17,7,49,11,24,1113.5700,10.1030,154.8610,73.5190,145.0250,216.5370,68.2640,1.2889,381.7820,180.4520,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3289,15,11,51,11,22,1136.8100,10.0260,155.4830,70.6440,143.5780,216.5220,66.7760,1.0849,365.1740,179.5410,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3290,1,4,72,6,12,1158.0300,12.9850,155.5600,76.4200,147.1430,217.8770,68.5600,0.1794,385.0590,142.2050,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3291,10,6,63,4,11,1119.1900,10.1430,155.9250,70.8820,143.8250,216.7760,66.8270,1.0917,390.2900,62.2617,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3292,0,5,70,9,17,1058.7100,12.3110,152.7420,77.8490,146.4920,215.1440,68.7290,0.8838,378.7070,56.8129,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3293,20,8,52,8,18,1107.1400,9.4240,158.8530,69.5090,144.1630,218.8310,66.4920,0.2302,363.0880,26.4925,4,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3294,6,6,64,5,20,1081.9100,10.3340,158.0770,68.5810,142.8300,217.0850,65.1160,0.4433,384.8730,330.4750,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3295,8,10,59,9,28,1108.2600,8.8380,161.0950,71.9950,145.8710,219.7580,66.8970,1.5353,336.4270,217.3090,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3296,7,3,65,2,18,1088.6900,9.5610,161.2260,67.7220,143.5690,219.4250,65.0650,3.1247,360.3450,203.7490,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3297,2,5,73,1,14,1065.3500,9.7520,160.6010,71.3710,145.9080,220.4560,67.3960,1.8723,380.7640,192.0520,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3298,7,7,59,14,21,1019.9500,11.3090,158.3800,76.1230,148.4060,220.6910,70.1800,1.3084,412.5120,185.3590,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3299,1,6,65,20,12,840.6900,11.9050,161.9960,69.0010,143.8510,218.7090,64.0780,1.1026,431.9110,185.1050,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3300,21,12,58,4,19,861.6510,12.6660,168.5640,71.1140,146.6690,222.2320,64.7610,1.5545,386.0070,160.6160,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3301,3,2,72,3,13,906.8260,12.1030,163.6090,75.3990,149.0580,222.7250,68.7160,0.8144,406.0900,146.0290,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3302,8,4,65,8,18,947.8250,11.1570,163.7110,73.0650,147.7830,222.5090,67.7130,2.9342,396.0790,124.5550,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3303,1,11,40,35,16,1052.7800,10.1020,159.3070,75.3430,147.4990,219.6630,67.7560,2.2718,325.8690,115.1700,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3304,16,6,52,10,21,841.6920,12.8080,165.3480,70.3360,145.3360,220.3460,64.2370,0.5635,376.6240,85.7333,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3305,13,8,58,9,22,1072.2300,10.3720,153.7980,78.4770,147.1140,215.7570,67.8770,0.7941,368.9590,65.3757,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3306,16,5,54,11,17,959.5370,11.1960,155.4640,68.9860,142.1060,215.2310,64.4660,1.8003,409.0010,57.2255,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3307,3,10,66,11,28,1072.2300,10.3720,153.7980,78.4770,147.1140,215.7570,67.8770,2.6847,370.2620,53.4943,5,2,1,0.0000,7.8700,4.0900,24.2300,15.3600,0.0000
3308,3,1,71,3,15,811.9390,10.3110,159.8020,63.8120,139.8940,215.9860,61.8530,5.1044,474.3240,295.5650,4,2,1,0.0000,7.8500,4.0900,24.2000,15.3300,0.0000
3309,3,9,66,19,35,881.7880,11.9700,164.7880,80.4030,154.9610,229.5260,74.3980,1.0862,311.1600,83.0929,4,2,1,0.0000,7.8500,4.0900,24.2000,15.3300,0.0000
3310,9,2,65,9,12,686.3140,14.2650,168.5190,65.3040,141.0950,216.8930,53.9340,0.5502,559.7470,3.2165,1,2,1,0.0000,7.8000,4.0000,22.8000,15.3000,0.0000
3311,1,0,60,6,14,701.1660,10.8030,165.8210,62.1460,139.9980,217.8610,57.9740,0.6934,521.2230,2.9376,2,2,1,0.0000,7.7500,4.0000,22.7500,15.2500,0.0000
3312,9,5,55,14,24,832.8320,10.4050,157.7110,58.1090,134.6990,211.2980,56.1970,2.1014,488.7540,15.5991,3,2,1,0.0000,7.7500,4.0000,22.7500,15.2500,0.0000
3313,10,5,55,20,26,664.0390,12.0130,166.9600,62.2440,139.8400,217.4480,55.8100,0.1266,535.7750,65.4750,1,2,1,0.0000,11.0000,5.5000,16.7100,15.2100,0.0000
3314,1,3,61,14,17,725.1570,9.6680,168.8890,45.2030,127.7100,210.2210,47.5180,1.5101,513.5590,171.3450,4,3,1,0.0000,6.7000,2.2500,18.1600,15.1600,0.0000
3315,40,8,42,3,11,812.4350,12.0180,163.7130,71.9760,146.3420,220.7160,64.7780,1.8463,433.6530,119.1010,4,2,1,0.0000,7.8500,4.1500,21.9500,15.1200,0.0000
3316,0,3,64,17,22,714.3000,12.7470,160.7500,59.6500,136.4990,213.3570,53.2290,0.2960,481.7980,161.9940,2,2,1,0.0000,9.3000,5.2500,19.1200,15.1200,0.0000
3317,18,4,49,5,10,689.3780,12.0070,161.9910,58.9150,136.3000,213.6960,54.0780,0.3237,495.8070,115.9530,2,2,1,0.0000,9.3000,5.2500,19.1200,15.1200,0.0000
3318,1,3,73,12,20,792.4120,10.9630,146.3090,47.0690,123.7240,200.3840,47.3720,2.6382,516.6910,351.1930,2,1,1,0.0000,8.5400,4.5500,21.5400,15.0400,0.0000
3319,0,3,66,21,20,786.1140,9.2590,152.8450,47.0500,126.1100,205.1790,51.2420,1.2145,518.8050,283.9740,2,1,1,0.0000,8.5400,4.5500,21.5400,15.0400,0.0000
3320,0,2,66,17,19,772.0310,9.6510,157.4190,45.4800,125.5210,205.5690,48.5740,2.2658,518.6530,250.2000,2,1,1,0.0000,8.5400,4.5500,21.5400,15.0400,0.0000
3321,10,3,67,5,28,767.1210,8.9350,160.4080,69.1940,145.4650,221.7440,67.3720,6.1434,416.4010,347.8790,4,-1,1,0.0000,7.8100,4.1700,21.2100,14.8300,0.0000
3322,26,8,43,0,13,733.2000,9.8960,165.4070,70.2440,146.9030,223.5720,66.6460,3.1122,383.9570,324.7760,4,-1,1,0.0000,7.8100,4.1700,21.2100,14.8300,0.0000
3323,6,1,68,1,23,825.0460,9.2480,163.7460,69.3160,146.4500,223.5920,67.4500,5.7727,387.5680,89.8054,4,-1,1,0.0000,7.8100,4.1700,21.2100,14.8300,0.0000
3324,2,2,72,1,30,805.0640,8.7360,165.3730,68.7870,146.7610,224.7410,67.4920,3.9591,390.4320,64.6344,4,-1,1,0.0000,7.8100,4.1700,21.2100,14.8300,0.0000
3325,27,7,51,1,18,691.6930,9.2290,164.7700,69.5400,146.6100,223.6850,67.0280,4.4079,369.5810,303.4560,4,2,1,0.0000,7.7800,4.1700,21.0500,14.7300,0.0000
3326,20,5,71,4,14,1132.5000,9.6910,155.5470,73.5810,145.8090,218.0430,68.7620,3.0724,349.9250,38.7969,4,-1,1,0.0000,7.7800,4.1700,21.0500,14.7300,0.0000
3327,8,8,59,13,22,927.2280,12.8020,155.9660,59.4790,133.9180,208.3640,53.2000,0.2784,436.5450,64.4538,3,2,1,0.0000,7.1200,3.5000,18.3200,14.6200,0.0000
3328,12,7,61,2,11,1058.5400,9.4090,155.1280,65.1080,139.6130,214.1260,64.1370,1.4240,354.7780,197.7130,5,3,1,0.0000,7.5300,4.0100,21.5600,14.5100,0.0000
3329,5,7,55,15,20,1058.5400,9.4090,155.1280,65.1080,139.6130,214.1260,64.1370,0.2420,357.1120,151.3830,5,3,1,0.0000,7.5300,4.0100,21.5600,14.5100,0.0000
3330,15,6,62,0,14,887.6600,12.5600,161.3710,74.6680,147.5190,220.3750,66.0880,2.4812,392.6300,296.9360,4,2,1,0.0000,7.6100,4.1300,20.8500,14.5000,0.0000
3331,2,1,71,6,11,829.1240,12.2880,163.0010,69.6540,144.5030,219.3580,64.0980,3.0201,416.7240,179.4680,4,2,1,0.0000,7.6100,4.1300,20.8500,14.5000,0.0000
3332,6,1,79,2,10,748.6580,8.4320,157.1380,68.2460,144.2610,220.2820,67.2040,3.4567,425.4350,49.2177,4,2,1,0.0000,7.6100,4.1300,20.8500,14.5000,0.0000
3333,29,9,52,14,18,792.5260,11.7020,139.2130,46.6670,121.5220,196.3810,45.9200,0.3142,507.4790,16.4178,2,2,4,0.0000,8.4800,4.2500,18.9500,14.4500,0.0000
3334,14,6,62,4,10,905.4360,10.8060,160.9090,72.5060,146.8090,221.1170,67.9860,5.2824,359.8090,355.6090,4,2,1,0.0000,7.5100,4.0200,20.4000,14.2800,0.0000
3335,13,4,69,2,20,785.7200,9.4480,169.9110,71.4620,149.3680,227.2820,68.3940,4.6689,350.4020,351.7900,4,2,1,0.0000,7.5100,4.0200,20.4000,14.2800,0.0000
3336,47,8,34,1,14,931.6750,9.6640,160.7970,69.9710,145.2800,220.6020,66.8680,7.1414,363.0380,252.5570,4,2,1,0.0000,7.5100,4.0200,20.4000,14.2800,0.0000
3337,23,2,62,2,10,716.8480,7.7810,171.7950,34.3130,123.6050,212.9060,43.4740,6.4721,557.0330,209.8400,3,1,1,0.0000,7.6500,3.9400,20.6800,14.2600,0.0000
3338,6,0,70,3,10,817.1950,11.6790,144.8200,48.9970,124.3530,199.7160,47.7660,0.5620,492.2380,186.1230,2,2,1,0.0000,7.2500,3.5000,19.8800,13.8800,0.0000
3339,1,5,60,17,12,794.6640,11.9670,147.0140,48.6240,124.1190,199.6220,46.5550,0.2633,473.1220,175.6370,2,2,1,0.0000,7.2500,3.5000,19.8800,13.8800,0.0000
3340,4,0,72,0,19,748.5280,12.2320,180.7460,70.9570,151.0860,231.2260,64.2340,1.7309,409.9830,200.2800,3,2,1,82.0000,8.2400,4.3500,14.3800,13.8200,0.0000
3341,7,4,60,9,24,745.4340,9.6930,159.4100,45.4040,125.4370,205.4710,47.2780,1.2077,507.5200,348.6680,6,2,1,77.0000,8.3800,4.6800,13.7600,13.7600,0.0000
3342,2,5,64,17,22,823.1830,9.3050,166.3190,41.6010,124.5850,207.5790,44.3200,2.0039,546.1120,96.4506,6,2,1,77.0000,8.3800,4.6800,13.7600,13.7600,0.0000
3343,0,1,74,1,33,780.6870,11.4260,165.5850,70.5090,146.4940,222.4900,65.3060,2.1542,433.2350,239.1540,3,2,1,0.0000,7.2800,3.9600,19.7700,13.7200,0.0000
3344,3,4,61,5,10,771.3070,8.5200,153.6460,67.4730,142.5510,217.6390,66.6200,5.2832,436.1730,350.7200,4,2,1,0.0000,7.2300,3.8700,19.6800,13.7200,0.0000
3345,18,9,56,2,17,898.2620,13.2090,166.1290,72.4840,146.9770,221.4790,65.0960,3.4223,380.9530,322.3820,4,2,1,0.0000,7.2300,3.8700,19.6800,13.7200,0.0000
3346,3,1,74,2,23,766.7820,8.4040,159.3740,69.1430,145.4950,221.8530,67.9410,4.0490,435.8200,196.7960,4,2,1,0.0000,7.2300,3.8700,19.6800,13.7200,0.0000
3347,11,7,55,12,21,748.6580,8.4320,157.1380,68.2460,144.2610,220.2820,67.2040,2.9264,435.7100,59.2156,4,2,1,0.0000,7.2300,3.8700,19.6800,13.7200,0.0000
3348,7,5,56,15,23,748.6580,8.4320,157.1380,68.2460,144.2610,220.2820,67.2040,5.9098,430.0090,12.4143,4,2,1,0.0000,7.2300,3.8700,19.6800,13.7200,0.0000
3349,0,1,71,5,8,774.1900,8.5220,156.2400,68.2330,143.8240,219.4240,67.3160,4.2112,440.6840,4.6899,4,2,1,0.0000,7.2300,3.8700,19.6800,13.7200,0.0000
3350,7,2,66,1,21,761.7000,8.7990,163.1040,69.4360,146.5700,223.7110,67.8250,4.3009,402.7770,279.4550,4,2,1,0.0000,7.2100,3.8700,19.6600,13.7100,0.0000
3351,21,5,51,1,15,959.5370,11.1960,155.4640,68.9860,142.1060,215.2310,64.4660,5.1419,389.9190,227.4570,4,2,1,0.0000,7.2100,3.8700,19.6600,13.7100,0.0000
3352,23,10,51,2,16,798.1950,8.9520,164.4550,70.3620,147.4930,224.6360,68.3000,2.6104,392.3550,89.2750,4,2,1,0.0000,7.2100,3.8700,19.6600,13.7100,0.0000
3353,53,10,37,3,13,811.8640,9.9160,169.5160,73.9180,151.1070,228.3030,69.9660,5.1138,330.2090,32.7526,4,1,1,94.0000,7.8700,4.4100,13.7100,13.7100,0.0000
3354,10,3,72,0,16,860.9770,10.7100,166.4010,75.8980,151.9740,228.0570,71.5470,1.8291,292.1860,15.0215,4,1,1,94.0000,7.8700,4.4100,13.7100,13.7100,0.0000
3355,3,5,71,9,13,768.4080,9.6460,155.6560,43.2950,123.7630,204.2360,46.1620,1.3167,567.9580,271.3670,2,1,1,0.0000,5.3900,2.7300,23.9500,13.6800,0.0000
3356,21,6,50,8,25,756.0180,6.8660,176.7910,31.1180,123.2590,215.4060,43.0440,1.6567,585.2340,205.8260,2,1,1,0.0000,5.3900,2.7300,23.9500,13.6800,0.0000
3357,6,4,53,10,26,744.7040,8.5020,169.0900,38.3640,124.6860,211.0170,44.3030,1.1362,589.0590,192.8240,2,1,1,0.0000,5.3900,2.7300,23.9500,13.6800,0.0000
3358,2,2,70,8,7,669.7840,11.6060,154.7800,42.0750,123.2060,204.3410,42.5800,1.4403,629.8020,44.6504,2,1,1,0.0000,5.3900,2.7300,23.9500,13.6800,0.0000
3359,1,4,61,2,18,729.4470,8.7580,172.7720,42.4740,126.7690,211.0730,46.4090,2.4636,482.2450,210.5550,3,2,1,0.0000,5.3700,2.7100,23.9300,13.6600,0.0000
3360,7,4,69,8,7,859.5620,11.9680,148.5250,50.9230,126.0070,201.0980,48.1540,2.0690,467.5580,333.7860,2,1,1,0.0000,5.3700,2.7100,23.9300,13.6600,0.0000
3361,7,3,58,12,23,777.2770,12.9830,149.2360,48.8370,124.6420,200.4530,44.5110,0.6241,518.3810,327.0280,2,1,1,0.0000,5.3700,2.7100,23.9300,13.6600,0.0000
3362,9,1,72,3,14,761.8770,12.8690,148.9010,48.4600,124.2870,200.1250,44.5340,1.1331,491.3730,117.7730,2,1,1,0.0000,5.3700,2.7100,23.9300,13.6600,0.0000
3363,15,9,52,9,21,701.0870,9.9790,155.5250,44.5460,124.6590,204.7770,47.2300,2.4662,541.6280,61.3481,2,1,1,0.0000,5.3700,2.7100,23.9300,13.6600,0.0000
3364,5,2,65,10,20,831.7810,12.8540,149.4820,50.9950,125.7430,200.4990,46.5330,0.5237,481.4360,32.1480,2,1,1,0.0000,5.3700,2.7100,23.9300,13.6600,0.0000
3365,7,4,59,16,15,833.1230,12.0560,165.4820,72.6580,147.2120,221.7730,65.8350,1.6264,428.5690,312.0360,4,2,1,0.0000,7.1600,3.8500,19.6100,13.6600,0.0000
